35538807	3
35466605	3
35862707	3
35669808	3
86431503	3
35920707	3
86297203	3
35439806	3
86917622	3
35631906	3
86077803	3
86783802	3
86955456	3
35918807	3
86955601	2
35577207	3
86844702	1
86331602	3
86925202	3
86112803	3
86976512	3
86441603	3
35843607	3
35156406	3
86239103	3
86379703	3
35301408	3
86272302	3
86034703	3
35381108	3
86424237	2
86655802	3
86955101	3
35203207	3
86355003	3
86468001	3
35333007	3
86478703	3
86778002	3
35765707	2
35915607	3
35539407	3
86437007	3
35575207	3
86905640	3
35300207	3
86743202	1
35531908	3
86390403	3
35831207	3
86683702	3
35611406	3
86299003	3
86424103	3
35224206	3
86560803	3
86669403	3
35569107	3
35927606	2
86999902	3
35538107	3
86667302	3
35916807	3
86618403	3
84086200	1
86086303	1
86234103	3
86940102	3
86700703	3
35883606	3
86414702	3
86057303	3
86452554	3
35539207	3
86473902	3
35208707	3
86798202	3
86958702	3
86420703	3
86245603	3
86416303	3
86963501	3
86444602	3
86268703	3
86461602	3
86588002	3
86288703	3
86984104	3
86511003	3
86429603	3
35626589	3
86700141	3
86155403	3
35553305	3
86025703	3
35857107	3
86979202	3
35380508	3
86110603	3
35180005	3
86210903	3
86350103	3
86519902	3
99000264	3
86139903	3
86167203	3
86695102	3
35567707	3
35851807	3
86693603	3
86264503	3
35922507	3
86481703	3
86075003	3
86797902	3
86769502	3
35898207	3
35598908	3
86416302	3
35331807	3
86724602	3
86018603	3
86696002	3
86503403	3
86230503	3
35700007	3
86459502	2
35836806	3
86208403	3
86914402	3
35561508	3
86112404	3
86886102	3
86373002	3
86073703	3
35467108	2
86800902	3
35582708	3
35882007	3
86211003	3
35331507	3
86347003	3
86469702	3
86191201	3
86172503	3
86305612	2
86407103	3
85698202	3
35497007	3
86044003	1
81369528	3
35443006	3
86691703	3
86991002	3
86285003	3
35538606	3
86598203	3
86682201	1
86222703	3
86329103	3
86563203	3
86805302	3
86603603	3
86819102	3
86658102	3
35831106	3
35195208	3
35438206	3
86323403	3
86408003	3
35580308	3
35719605	1
35896706	3
86200703	3
86360003	3
35232507	3
35382408	3
86042202	3
35550107	3
86954502	3
86420603	3
86241402	1
86048503	3
35578207	3
86099902	1
86303203	3
35154307	3
86617302	3
86154503	3
86603202	3
86117103	3
86980302	3
86246003	3
86652703	3
35539507	3
86330501	3
86928402	2
86309503	3
35263607	3
86636903	3
86360402	3
35801206	3
86236902	3
86333103	1
86492303	3
35948906	3
86409603	3
35858807	3
86983602	3
86277603	3
86423303	2
86820402	3
86353103	3
35478708	3
86644403	3
86243603	2
35499907	3
35884305	3
86504503	3
35287606	3
86617803	3
86304803	3
21212154	3
35915507	3
86977302	3
35959907	3
81612120	3
86390603	3
86318103	3
86559402	3
86615000	3
86186803	3
86892802	3
35775107	3
86705302	3
86325303	3
86100503	3
35284607	3
35489806	3
86306903	3
86409302	3
35540408	3
35671208	3
86314203	3
35472205	3
86802402	3
86620161	3
35671308	3
86276514	3
86202403	3
35530007	3
42325063	3
86692703	3
86286003	3
86429003	3
35326607	3
35560207	3
13579024	3
86311603	3
35233008	3
99000621	3
86714003	3
86275203	3
86321803	3
86428203	3
86600602	3
86407703	3
35207506	3
35512451	2
86576102	3
86982802	3
86276803	3
35204507	3
86215203	3
86572403	3
86556702	3
86224902	3
89860888	3
86496002	3
35925806	3
35219807	3
86823500	3
35714607	3
86749002	3
86599303	3
86792202	3
86492903	3
86575502	3
86548203	3
86035103	3
86267903	3
35922607	3
35376905	3
86513202	3
86213903	3
86580512	3
86336303	3
86465103	3
35473008	3
86404603	3
35671708	3
35715708	3
86536803	3
86840702	3
86134703	3
35443706	3
35928506	3
35206106	3
86096203	3
86746902	3
86568702	3
86148803	3
86351003	3
35380808	3
86703402	3
35920107	3
86467703	3
35616607	3
86877302	3
86345503	3
86333003	3
86138203	3
86646202	3
86346903	3
86516516	2
35521906	3
86255903	3
86620902	3
35396205	3
35732907	3
35326207	3
35851102	3
86835802	3
86859802	3
34343434	1
86580503	3
86198003	3
86091603	3
86556966	3
35328307	3
35221907	3
86405102	3
86508002	3
86079803	1
86629802	3
86950402	3
86041603	3
86812402	3
86106403	3
86344403	3
86235623	3
35722606	3
86088903	3
86517302	3
86474403	3
35915207	3
35204106	3
86271303	3
86825302	3
86403401	3
63330125	3
86320903	3
35912807	3
86855102	3
86042703	2
35443806	3
86275003	3
86164203	3
86570903	3
86763402	3
86558203	3
35395307	3
86396803	3
35325707	3
86590902	3
86429566	1
86073603	2
86586703	3
86327103	3
86043540	3
86993902	3
86287903	3
35572907	3
86363403	3
35698206	3
86650703	3
86244003	3
86954102	3
86441002	3
86850802	3
86957202	3
86444102	3
86552211	1
86577302	3
86508302	3
86840602	3
86947002	3
35873106	3
86923807	3
35167107	3
86877402	3
86251403	3
86983402	3
35205107	3
35235607	3
86390903	3
86875602	3
35538707	3
35756706	3
86814502	3
35682507	3
86151903	3
35862907	3
35459406	1
86076303	3
86013903	3
86826302	3
86126903	3
86767702	2
35583208	3
86542803	3
86669102	3
86369803	3
86647302	3
35231908	2
86504002	1
86649602	3
86684330	2
35972306	2
86356666	3
86304303	3
86101203	3
35927206	3
86108403	3
35170207	3
86611499	3
86726502	3
86680802	1
35919207	3
86671302	3
35917407	3
86473703	3
35914507	3
35204907	3
35929306	3
86260503	3
35868905	3
35925606	3
35219607	3
86296103	3
86530203	3
86333503	3
35535908	3
86355903	3
35579707	3
86541303	3
86107903	3
86813902	3
35168209	3
86693503	3
35332707	3
35198206	3
35667708	3
35860607	3
86243903	3
86631303	3
86451302	3
86930002	3
86125903	3
86314303	3
86874702	3
35204306	3
86492403	3
86601603	3
86382603	3
35533708	3
35525105	1
86281403	3
86999802	3
35542207	3
35918107	3
86370903	3
86154003	3
86560703	3
35895699	3
86176103	3
86778902	3
86103803	3
86254802	2
86894602	3
86840302	3
35322206	3
35835306	3
86783002	3
86483703	3
86279203	3
86172803	3
86432603	3
86943702	3
86537002	3
86161303	3
35602107	3
86290403	3
35918707	3
86106001	3
86078903	3
86503103	3
86904502	3
35438006	3
86865846	3
86923502	3
86217503	3
35574807	3
86417901	3
86195803	3
54364364	2
35534308	3
35505060	3
35849607	3
86332603	3
86308803	3
35858407	3
35210506	3
88208503	3
35960806	3
86576303	3
86547302	3
86593602	1
35328407	3
86834902	3
35761408	3
35335007	3
86715582	3
35400308	3
86268103	3
86161703	3
86617402	3
35952605	3
86288503	3
35530908	3
86965401	3
35637708	3
35472707	3
86474003	3
35863907	3
86254503	3
86224303	1
86535403	3
86460003	3
86013303	3
86562002	3
86369103	3
86368103	3
86163203	3
35496305	3
86494500	1
35655808	1
86205803	3
86973302	3
86460202	3
86657003	3
35852107	3
86413698	3
86294703	3
35584108	3
35532008	3
86381402	1
86359101	3
86336403	3
35915807	3
86071903	3
86371202	3
81469500	1
86253103	3
86721602	3
86082703	3
86189103	3
86452403	3
35709306	3
86943502	3
86237503	3
86251717	3
86229503	3
35541907	3
86605902	3
35382608	3
86153303	3
86666403	3
35921407	3
86480603	3
86492202	3
86192903	3
86291503	3
86517403	3
86243003	3
35877605	3
35384308	3
86379032	3
86312508	3
35182407	2
35698605	3
35568907	3
86331444	3
35265007	3
86293903	3
86593202	3
35328007	3
86799602	3
35573500	3
35598508	3
86307803	3
86955204	3
35695506	3
86619003	3
86664202	3
86557402	3
86932700	3
86655002	3
86355703	3
86294003	3
86624303	3
86205503	3
35456789	3
86004503	3
86517603	3
86559404	3
35333307	3
86644603	3
35538607	3
86524202	3
86224903	3
86618503	2
86105403	3
35329207	3
86594402	3
86744302	3
35722507	3
86475203	3
35167207	3
96413164	3
86146703	3
84050410	3
86512303	3
35695206	3
86628402	3
35544706	3
35830807	3
86278603	3
35745804	3
86317502	3
86703002	1
86276903	3
35204607	3
35579307	3
86920185	3
86449903	3
86195603	3
35528708	3
35721607	3
86097103	3
86450501	3
86369603	3
86184603	3
86973002	3
86471703	3
86588888	3
35583608	3
86416103	3
86175703	3
86740402	3
35232407	3
86379103	3
35573707	3
35509806	3
86581003	3
86960902	3
86473801	3
86599103	3
86635003	3
86177603	3
86592602	3
86602103	1
86672402	3
86427203	3
35476308	2
86432803	3
86980502	3
86274503	3
86808902	3
86307203	3
35947107	3
35438106	3
86579902	3
86423103	3
86664602	3
86347103	3
86146303	3
35921607	3
35879308	1
86530294	3
35538307	3
86669302	3
86933602	3
86380703	3
86635303	3
86467903	3
35557905	3
35670008	3
86490103	3
35185107	2
86537202	3
86237903	3
86275803	3
86981802	3
86575102	1
86638302	2
86175503	3
86170403	3
35946108	3
86157903	3
35836606	3
35203007	3
86344903	3
35577307	3
86642702	3
86282703	3
86389103	3
86710102	3
86410803	3
86250501	3
86425203	3
35497207	3
35787787	3
86138682	3
86536702	3
86702202	3
86555503	3
86641603	3
86214147	3
64123124	3
86612203	3
86661902	1
35171808	3
86710202	3
86226203	3
86932202	3
86562603	2
86514403	2
86538303	3
86431903	3
86684003	3
86589902	3
86703102	3
86473903	3
35220406	3
86292702	3
35953605	1
35306305	3
86104400	3
86124203	3
88998889	3
35556864	3
35546861	2
86200403	3
35541807	3
35779006	3
35552107	3
86415003	3
35802805	3
35712807	3
86415203	3
86177403	3
86094903	3
53803624	3
86682402	1
35590106	3
35919007	3
86635702	3
35414704	3
35328707	3
86711202	3
86666402	3
35532507	3
86198103	3
86427902	3
86012103	3
35332007	3
86205603	3
35537807	3
86722302	3
86445903	3
86039203	3
86253303	3
86593903	3
86169503	3
86889988	1
86039503	3
86343503	3
86329903	3
35334007	3
35740707	3
86490403	3
35756806	3
86563003	3
86413503	3
86010403	3
99000697	1
86923802	3
86483903	3
86676502	1
86187303	3
35328808	3
35745704	3
86564702	3
86094302	3
86662003	3
35284306	1
86888777	3
86614503	3
86101403	3
86261803	3
86397802	3
86007503	3
35550607	2
86170603	3
86277003	3
86806202	3
86140403	3
86451603	3
86558003	3
35198306	3
86304603	3
86613702	3
35392506	3
86182703	3
86995102	3
86695803	3
35774505	2
35776607	3
86897002	3
86790602	3
86370803	3
35918007	3
86541514	3
86459703	3
86344703	3
35202607	3
86392101	3
76589652	3
35929206	3
35328107	3
35689505	3
86660702	3
86467803	3
86192503	3
35993706	3
86173903	3
35578007	3
35477906	3
86318902	1
86866548	3
86612205	3
86925302	3
35860407	3
35154408	3
86576703	3
86700803	3
86317103	3
86210703	3
35571906	3
86315204	3
35203107	3
86400403	3
35931106	3
86382502	3
86369903	3
86311503	3
86354203	3
35669408	3
35862307	3
35381908	3
35616407	3
86175603	3
86888888	3
86034503	3
85123656	3
86650403	3
86373203	3
86294804	3
86201903	3
86937202	3
86978902	3
86899002	3
35323307	3
35856407	3
86569603	3
86174803	3
35615607	3
86880802	3
86743602	3
35202006	3
35856907	3
86408903	3
35575607	3
83346458	3
35202106	3
86787502	3
86940002	3
86287403	3
86993402	1
86450003	3
86375802	3
86983202	3
86170803	3
86277203	1
86761502	3
35545806	1
86861202	3
86752402	3
35756406	3
86228803	1
86751502	3
86282103	3
86261312	3
86321003	3
35921007	3
86799402	3
86612303	3
86548202	2
35859107	3
35925406	3
35152807	3
86466403	3
35283407	3
86931549	3
86897802	3
86304205	3
35380708	2
86344503	3
86762802	3
35698506	3
86571111	3
86733602	3
86468403	3
86017603	3
86146606	1
86939202	3
86458700	2
35812907	3
86695303	1
35523908	3
86829702	3
86330303	3
86226603	3
86121254	3
86566102	3
86266803	3
86323603	3
86360303	3
35922806	3
35476508	3
35537208	3
35863207	3
35550307	3
35357408	3
86946102	3
86133703	3
86361003	3
35699006	3
65498461	3
86675502	3
86346803	3
35600203	3
86512356	1
35698306	3
86259874	3
86582601	3
86911702	3
86297903	3
86490802	3
35931606	3
35190206	3
56666666	3
35532406	3
86669502	3
35246407	3
86307603	3
35787106	3
86604203	3
35932006	3
86537203	3
86024103	3
35541607	3
86648202	3
86541802	1
35602306	3
86224407	3
86572003	3
86286204	3
86908502	3
86683302	3
99000266	3
86649903	3
86590203	3
86345203	3
86596903	3
86083803	3
35657506	3
35670408	3
35531108	3
86429703	3
86901202	1
86601903	3
35571107	3
86812802	3
86919202	3
86106803	3
86541503	3
86533303	3
86206103	3
35562102	3
86718302	3
86733102	3
35544606	3
35473308	3
86423203	3
86942902	3
35511163	3
86364603	3
11111111	3
35564707	3
35270908	3
35377308	3
86284402	3
86990401	3
35922207	3
35742007	3
35579607	3
86459302	3
86598202	3
86298903	3
35895106	3
35569507	3
35916307	3
35536100	3
86621302	3
86429503	3
35575007	3
35156208	3
35669308	3
35293708	3
86223803	3
35571207	3
35577407	3
86839402	3
86541102	3
86145103	3
86851102	3
35681707	3
35638706	3
86871502	3
34545635	2
86931200	3
35539107	3
86098303	3
86222803	3
86329203	3
35836006	3
86095903	3
35722107	3
86281303	3
86034103	3
86180200	3
35251406	1
35209307	3
86858902	1
86052603	3
35380208	3
35946908	3
86292303	3
86032956	3
86764902	3
86201727	3
86334503	3
35911708	3
35509108	3
91147175	3
35917907	3
86710902	3
86261303	1
86012003	3
86502303	3
86412203	3
86436103	3
86597802	3
86149203	3
86855202	3
86635402	3
86107703	3
86052103	3
86761202	3
86461903	3
35902707	3
35162507	3
86980702	3
35202407	3
86274703	3
86266703	3
86684702	3
86483803	3
86783102	3
35411507	3
35893006	3
86849402	1
86533403	3
86268903	3
86568202	3
35762305	3
35569406	3
86224403	3
35234408	3
86806402	3
86611999	3
35209708	3
35915707	3
86356603	3
35334707	3
86206203	2
86825603	3
86119604	3
86312503	3
86255203	3
86961202	3
86072003	3
86095003	3
86369887	3
86090303	3
35332207	3
86618203	3
32112316	3
86938901	3
86354503	3
86772402	3
86123003	3
86354603	3
86546503	3
86439902	3
39655969	3
12313213	3
86600403	2
35918407	3
86253703	3
86270803	3
35818007	3
35994107	3
86486303	3
86371303	3
86189104	1
86254403	1
86960402	3
35946608	3
35918207	3
86554502	3
86633003	3
86303301	3
86455103	3
86324703	3
35331007	3
86221403	3
35537408	3
86589901	3
35386705	3
35202707	3
86574302	3
86347302	3
86514102	3
35331107	3
35551007	3
86407903	3
86600802	3
35204707	3
86576403	3
35796107	3
86636102	3
86107303	3
86395403	3
86635503	3
86429203	3
86575702	3
35540007	3
86129703	3
86989502	3
35810806	3
86403503	3
86529603	3
86767402	3
86548802	3
35437705	3
35568507	3
86693303	3
86516511	3
86916902	3
86537702	3
35508108	3
86559602	1
35927106	3
86558702	3
35928206	3
86437303	3
86630202	3
86605203	3
86627702	3
86221503	3
86087103	3
86793102	3
86524003	3
35715808	3
86812202	3
35695806	3
86106203	3
86409003	3
86302603	3
86871302	3
86804802	3
35419206	3
35445707	3
86367003	3
86260603	3
86501603	3
86617903	3
64401250	3
86224404	3
86602702	3
86299703	3
86446803	3
86644890	3
35211009	3
86476102	3
86882802	3
86176803	3
35858405	3
86250403	3
35492006	3
86650603	3
86585403	3
35361307	3
86443003	3
86954202	3
86922302	3
86269702	3
35953805	3
86460703	3
86760002	3
35837406	3
86459402	2
86567402	3
86401603	3
86965121	3
86352803	3
86522603	3
35278108	1
86578002	3
86278703	3
35818005	3
86282003	3
35930906	3
35858307	3
86521603	3
86532003	3
86402403	3
86249403	3
86955402	1
86597003	3
86490603	3
86840902	3
86134903	3
86012403	3
35740704	3
86982602	3
35204307	3
86026503	3
35332807	3
86304602	1
86195503	3
86297003	3
86368403	3
86662502	3
35810606	3
35476107	3
86640303	3
35220306	3
35208807	3
86909502	3
86149303	3
86785102	3
86485803	3
86079103	3
86713203	2
86200103	3
86223003	3
86209603	3
86696802	3
86393002	3
35971206	3
86798302	3
35490808	3
35224806	3
86644987	3
86256103	3
86912133	1
86791902	3
86164703	3
86464002	1
35931706	3
35203906	3
86246803	3
35835206	3
35322106	2
86213803	3
86699602	2
86560903	3
35328907	3
35843007	3
86697702	3
86376103	3
86661314	3
86523002	2
86096803	3
35537607	3
86026903	3
35622870	3
86706602	3
86888999	3
86791802	3
86085803	3
86699302	3
35802205	3
86512203	3
35695106	3
86695302	3
86348803	3
86529302	2
35331607	3
35925206	3
35219207	3
86303402	3
86893002	3
86593703	3
86626502	3
86461203	3
86682102	3
86972302	3
86684203	3
86861502	3
86256200	3
86318003	3
86408203	3
35916107	3
86540603	3
86352103	3
35573307	3
35436008	3
35284207	3
86220903	3
86908702	3
86282403	3
86105900	3
86125703	3
86938102	3
86336103	3
35435908	3
86089003	3
35861107	3
35598008	3
35697806	3
86635002	1
86669602	3
86634702	3
35538305	3
86513602	2
86339602	3
35442306	3
86938902	3
86572303	3
35500007	3
35699906	3
86329403	3
86285503	3
86146903	3
86787802	3
35202406	3
86648602	3
86433603	3
86311003	3
86320703	3
86746802	3
86441003	3
35583408	3
86617002	3
86420503	3
86700503	3
86625003	3
86219101	3
35498807	3
35965406	3
86497502	3
86249303	3
35156609	1
86669903	3
86156803	3
35543207	3
86079903	3
86604903	3
86137903	3
86474303	3
35915107	3
86379203	3
86272803	3
86600102	2
86407203	3
86693102	3
35473208	3
35210706	3
86162403	3
86620176	1
35217907	3
86951102	3
86651803	3
86131200	3
35540907	3
86740002	3
86547103	3
86573603	3
86417554	1
86326403	3
86816002	3
35699606	3
86010102	3
86242703	3
86157803	3
86416603	3
86771802	3
86741402	3
86633803	3
35200809	3
35380908	3
35959807	3
86611408	3
86106503	3
86812502	3
86521703	3
86115003	3
35311408	3
86750502	3
86618402	3
35962308	3
68360803	3
35563308	3
35698406	3
86433402	3
86946502	2
86294103	3
86945402	3
86432302	3
35990607	3
86168303	3
86874302	3
86586603	3
86073503	3
86376802	1
86219703	3
86512103	3
86183703	3
86313003	3
86051403	3
86254564	2
86709802	3
86700702	3
86541403	3
86697602	3
35958307	3
35863107	3
86905202	3
86211002	3
86424803	3
86724102	3
86889802	3
35947308	3
86058203	3
35531308	3
86026703	3
86839102	3
35209907	3
86583002	3
86283703	3
86204203	3
86696302	3
35328807	3
35749808	3
35437806	3
35275408	3
35246007	3
35876805	3
35719705	3
86779302	3
35794106	3
86647902	3
86885602	3
86297103	3
81234567	3
35858907	3
86516602	3
35699706	3
35928106	3
35681206	3
86245803	3
86996602	3
35924306	3
86527602	3
86574903	3
86168203	3
86184003	3
35740407	3
86364703	3
86519802	3
86573103	3
86650002	3
86350703	3
86396603	3
86600202	3
35858607	3
86471802	3
86278903	3
86733802	3
86464502	3
86867802	3
86886767	3
86963102	3
86031202	3
35590507	3
86459503	3
86567502	3
86644203	3
86862036	3
35329407	3
35924506	3
86996802	3
35213507	3
86991802	3
86285803	3
86768902	3
64178125	3
86385703	3
86092903	3
86199303	3
86585202	3
86285903	3
86450689	3
86235903	3
35807508	3
86226303	3
86051703	3
86564803	3
35372205	3
35443606	3
86485502	3
86998602	3
35926306	3
35667808	3
35860707	3
86079303	3
35564807	3
35929806	3
35534108	3
86044303	1
86717902	3
86332503	3
86288695	3
35328308	3
86762202	3
86056203	3
86075203	3
86586302	3
86458702	3
35533008	1
86428503	1
86641403	3
35693907	3
35571307	3
35978605	3
86617603	3
14785236	2
86624003	3
86892302	3
35382108	3
35875405	2
54365107	3
35740607	3
35542607	3
86656802	3
35208307	2
35327907	3
35714507	3
35569906	3
86354303	3
35924106	3
35438306	3
86173803	3
35202307	3
86274603	3
86980602	3
35744208	3
86056204	3
35328507	3
86252256	3
86327703	3
86520602	3
35534208	3
86224803	3
35775307	3
86869802	3
86399401	2
86663703	3
86150603	3
35433207	3
86231403	3
35257206	2
86226103	3
86932102	3
86935202	3
35171908	3
35921907	3
35215908	1
35711207	3
86601503	3
35620133	3
86296403	3
35333107	3
86497602	3
35809907	3
35583708	3
86976502	3
86501703	3
86436702	3
86949802	3
86052848	3
86093903	3
86438202	3
86844902	3
35535808	3
35573407	3
35924606	3
86996902	3
86319603	2
86510651	3
86299802	3
86085002	3
86428803	3
86330804	3
86269803	3
86601203	3
86808802	3
86242658	3
35617207	3
35331707	3
86482502	2
35547106	3
86491103	3
86633102	3
86531903	3
86798902	3
86826102	1
86212803	3
86319203	3
86338403	1
86668302	3
35809807	3
86171111	3
86469502	3
86309303	3
86502202	1
86202903	3
86410203	3
88102533	3
86151603	3
86461603	3
35926406	3
35667908	3
35860807	3
35915007	2
86474203	3
35883923	1
86873402	3
86766602	3
86650803	3
86909102	3
86418102	3
35244306	3
86954645	2
86448703	3
86752602	3
35573207	3
86025803	3
99000578	1
35778906	3
86564302	3
35925906	3
86239901	3
35601206	3
35898307	3
86435954	3
86458803	3
86758102	3
86855002	3
86574503	3
86596403	3
86706802	3
35926806	3
86244302	3
86697802	3
86483403	3
86442903	3
35576807	3
35903808	3
35572807	3
35499007	3
65756464	3
35540807	3
35817007	3
35209807	3
86867902	3
86120203	3
86791502	1
86233303	1
35925506	3
35219507	3
86205303	3
36548741	3
81653336	3
86513302	3
35340506	3
86090103	3
86403403	3
35531007	3
86533302	3
86691603	3
35495507	3
86265202	1
35578107	3
86136703	3
86949102	3
86373303	3
86213103	3
35311706	2
86123046	3
35443506	3
86489602	3
86901602	3
86348303	3
86194603	3
35497107	3
35384208	3
83050410	3
35311108	3
35473408	3
86553087	3
86187503	3
86373803	3
35836706	3
86845002	3
86111303	3
86338503	3
86072903	3
86885302	3
35544107	3
35589906	3
86289403	3
86995402	3
35413207	3
86485503	1
86760102	3
86785478	3
86690201	3
35946807	3
35540607	3
86408603	3
86692502	3
86618103	3
35246307	3
35952306	3
86860319	3
86836002	1
86536703	1
86175303	3
86720102	3
86014103	3
86708002	3
86408703	3
86309203	3
86484503	3
86618602	3
86081403	3
35532908	3
46766774	3
35869905	3
86609103	3
86502703	3
86107901	3
86518202	3
35876606	3
35801606	3
86088103	3
35710707	3
86091702	3
86070903	3
86684403	3
86480403	3
35921207	3
86778802	3
